,age_end,age_start,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,year_end,year_start
947,39.0,35.0,ITA,i,2352289.0,,male,-99.0,,0.0007763,2002.0,2002.0
948,44.0,40.0,ITA,i,2077844.0,,male,-99.0,,0.000951,2002.0,2002.0
949,49.0,45.0,ITA,i,1874723.0,,male,-99.0,,0.001086,2002.0,2002.0
950,54.0,50.0,ITA,i,1868325.0,,male,-99.0,,0.0011711,2002.0,2002.0
951,59.0,55.0,ITA,i,1661169.0,,male,-99.0,,0.0013304,2002.0,2002.0
952,64.0,60.0,ITA,i,1644938.0,,male,-99.0,,0.0015733,2002.0,2002.0
953,69.0,65.0,ITA,i,1433071.0,,male,-99.0,,0.0018729,2002.0,2002.0
954,74.0,70.0,ITA,i,1236420.0,,male,-99.0,,0.0020495,2002.0,2002.0
955,79.0,75.0,ITA,i,920600.0,,male,-99.0,,0.0028003,2002.0,2002.0
956,100.0,80.0,ITA,i,844003.0,,male,-99.0,,0.0036208,2002.0,2002.0
957,4.0,0.0,ITA,i,1345951.0,,male,-99.0,,4.61e-05,2003.0,2003.0
958,9.0,5.0,ITA,i,1365927.0,,male,-99.0,,5.56e-05,2003.0,2003.0
959,14.0,10.0,ITA,i,1462094.0,,male,-99.0,,8.21e-05,2003.0,2003.0
960,19.0,15.0,ITA,i,1483004.0,,male,-99.0,,0.000143,2003.0,2003.0
961,24.0,20.0,ITA,i,1665874.0,,male,-99.0,,0.0002077,2003.0,2003.0
962,29.0,25.0,ITA,i,2062590.0,,male,-99.0,,0.0003559,2003.0,2003.0
963,34.0,30.0,ITA,i,2307338.0,,male,-99.0,,0.0005764,2003.0,2003.0
964,39.0,35.0,ITA,i,2396942.0,,male,-99.0,,0.0007493,2003.0,2003.0
965,44.0,40.0,ITA,i,2151712.0,,male,-99.0,,0.0009332,2003.0,2003.0
966,49.0,45.0,ITA,i,1915539.0,,male,-99.0,,0.001042,2003.0,2003.0
967,54.0,50.0,ITA,i,1838027.0,,male,-99.0,,0.0011425,2003.0,2003.0
968,59.0,55.0,ITA,i,1732437.0,,male,-99.0,,0.0013403,2003.0,2003.0
969,64.0,60.0,ITA,i,1626874.0,,male,-99.0,,0.0014974,2003.0,2003.0
970,69.0,65.0,ITA,i,1462483.0,,male,-99.0,,0.0018366,2003.0,2003.0
971,74.0,70.0,ITA,i,1250896.0,,male,-99.0,,0.0021617,2003.0,2003.0
972,79.0,75.0,ITA,i,941406.0,,male,-99.0,,0.0027809,2003.0,2003.0
973,100.0,80.0,ITA,i,888602.0,,male,-99.0,,0.0038285,2003.0,2003.0
974,4.0,0.0,ITA,i,1367717.0,,male,-99.0,,5.26e-05,2004.0,2004.0
975,9.0,5.0,ITA,i,1375452.0,,male,-99.0,,4.94e-05,2004.0,2004.0
976,14.0,10.0,ITA,i,1458789.0,,male,-99.0,,7.54e-05,2004.0,2004.0
977,19.0,15.0,ITA,i,1483714.0,,male,-99.0,,0.0001698,2004.0,2004.0
978,24.0,20.0,ITA,i,1647816.0,,male,-99.0,,0.0002015,2004.0,2004.0
979,29.0,25.0,ITA,i,2022737.0,,male,-99.0,,0.0003658,2004.0,2004.0
980,34.0,30.0,ITA,i,2332019.0,,male,-99.0,,0.0005617,2004.0,2004.0
981,39.0,35.0,ITA,i,2428340.0,,male,-99.0,,0.0008269,2004.0,2004.0
982,44.0,40.0,ITA,i,2242233.0,,male,-99.0,,0.0009134,2004.0,2004.0
983,49.0,45.0,ITA,i,1963141.0,,male,-99.0,,0.0010463,2004.0,2004.0
984,54.0,50.0,ITA,i,1826157.0,,male,-99.0,,0.001208,2004.0,2004.0
985,59.0,55.0,ITA,i,1803053.0,,male,-99.0,,0.0013144,2004.0,2004.0
986,64.0,60.0,ITA,i,1592594.0,,male,-99.0,,0.0015899,2004.0,2004.0
987,69.0,65.0,ITA,i,1499320.0,,male,-99.0,,0.0018622,2004.0,2004.0
988,74.0,70.0,ITA,i,1266257.0,,male,-99.0,,0.0022823,2004.0,2004.0
989,79.0,75.0,ITA,i,958505.0,,male,-99.0,,0.002796,2004.0,2004.0
990,100.0,80.0,ITA,i,934714.0,,male,-99.0,,0.0035883,2004.0,2004.0
991,4.0,0.0,ITA,i,1382912.0,,male,-99.0,,5.21e-05,2005.0,2005.0
992,9.0,5.0,ITA,i,1391399.0,,male,-99.0,,5.03e-05,2005.0,2005.0
993,14.0,10.0,ITA,i,1452130.0,,male,-99.0,,0.0001019,2005.0,2005.0
994,19.0,15.0,ITA,i,1490599.0,,male,-99.0,,0.0001261,2005.0,2005.0
995,24.0,20.0,ITA,i,1625679.0,,male,-99.0,,0.0002276,2005.0,2005.0
996,29.0,25.0,ITA,i,1961855.0,,male,-99.0,,0.0003782,2005.0,2005.0
997,34.0,30.0,ITA,i,2336434.0,,male,-99.0,,0.0005607,2005.0,2005.0
998,39.0,35.0,ITA,i,2432490.0,,male,-99.0,,0.0007786,2005.0,2005.0
999,44.0,40.0,ITA,i,2326528.0,,male,-99.0,,0.0009473,2005.0,2005.0
1000,49.0,45.0,ITA,i,2013170.0,,male,-99.0,,0.0010004,2005.0,2005.0
1001,54.0,50.0,ITA,i,1832875.0,,male,-99.0,,0.0011381,2005.0,2005.0
1002,59.0,55.0,ITA,i,1867956.0,,male,-99.0,,0.0013073,2005.0,2005.0
1003,64.0,60.0,ITA,i,1545688.0,,male,-99.0,,0.0015035,2005.0,2005.0
1004,69.0,65.0,ITA,i,1534700.0,,male,-99.0,,0.0018896,2005.0,2005.0
1005,74.0,70.0,ITA,i,1275136.0,,male,-99.0,,0.0022633,2005.0,2005.0
1006,79.0,75.0,ITA,i,982256.0,,male,-99.0,,0.0026979,2005.0,2005.0
1007,100.0,80.0,ITA,i,980079.0,,male,-99.0,,0.0035201,2005.0,2005.0
1008,4.0,0.0,NLD,i,510886.0,,male,-99.0,,7.83e-06,2004.0,2004.0
1009,9.0,5.0,NLD,i,505206.0,,male,-99.0,,4.35e-05,2004.0,2004.0
1010,14.0,10.0,NLD,i,516177.0,,male,-99.0,,1.55e-05,2004.0,2004.0
1011,19.0,15.0,NLD,i,499000.0,,male,-99.0,,8.42e-05,2004.0,2004.0
1012,24.0,20.0,NLD,i,489831.0,,male,-99.0,,0.0001307,2004.0,2004.0
1013,29.0,25.0,NLD,i,502647.0,,male,-99.0,,0.0002706,2004.0,2004.0
1014,34.0,30.0,NLD,i,615732.0,,male,-99.0,,0.0004807,2004.0,2004.0
1015,39.0,35.0,NLD,i,668784.0,,male,-99.0,,0.0007357,2004.0,2004.0
1016,44.0,40.0,NLD,i,659044.0,,male,-99.0,,0.000962,2004.0,2004.0
1017,49.0,45.0,NLD,i,601236.0,,male,-99.0,,0.0012341,2004.0,2004.0
1018,54.0,50.0,NLD,i,562996.0,,male,-99.0,,0.001357,2004.0,2004.0
1019,59.0,55.0,NLD,i,556265.0,,male,-99.0,,0.0014489,2004.0,2004.0
1020,64.0,60.0,NLD,i,405927.0,,male,-99.0,,0.001148,2004.0,2004.0
1021,69.0,65.0,NLD,i,324626.0,,male,-99.0,,0.0015957,2004.0,2004.0
1022,74.0,70.0,NLD,i,261836.0,,male,-99.0,,0.0011992,2004.0,2004.0
1023,79.0,75.0,NLD,i,187974.0,,male,-99.0,,0.00183,2004.0,2004.0
1024,100.0,80.0,NLD,i,178997.0,,male,-99.0,,0.0013185,2004.0,2004.0
1025,4.0,0.0,NLD,i,502915.0,,male,-99.0,,1.19e-05,2005.0,2005.0
1026,9.0,5.0,NLD,i,508316.0,,male,-99.0,,3.93e-06,2005.0,2005.0
1027,14.0,10.0,NLD,i,513548.0,,male,-99.0,,5.06e-05,2005.0,2005.0
1028,19.0,15.0,NLD,i,503327.0,,male,-99.0,,0.0001113,2005.0,2005.0
1029,24.0,20.0,NLD,i,488761.0,,male,-99.0,,0.0001719,2005.0,2005.0
1030,29.0,25.0,NLD,i,497626.0,,male,-99.0,,0.0002733,2005.0,2005.0
1031,34.0,30.0,NLD,i,581016.0,,male,-99.0,,0.0004131,2005.0,2005.0
1032,39.0,35.0,NLD,i,664898.0,,male,-99.0,,0.0006317,2005.0,2005.0
1033,44.0,40.0,NLD,i,664505.0,,male,-99.0,,0.000915,2005.0,2005.0
1034,49.0,45.0,NLD,i,609876.0,,male,-99.0,,0.0011871,2005.0,2005.0
1035,54.0,50.0,NLD,i,563302.0,,male,-99.0,,0.0014237,2005.0,2005.0
1036,59.0,55.0,NLD,i,571724.0,,male,-99.0,,0.0013083,2005.0,2005.0
1037,64.0,60.0,NLD,i,417071.0,,male,-99.0,,0.001055,2005.0,2005.0
1038,69.0,65.0,NLD,i,333784.0,,male,-99.0,,0.0015998,2005.0,2005.0
1039,74.0,70.0,NLD,i,264989.0,,male,-99.0,,0.0014567,2005.0,2005.0
1040,79.0,75.0,NLD,i,192817.0,,male,-99.0,,0.0015144,2005.0,2005.0
1041,100.0,80.0,NLD,i,185120.0,,male,-99.0,,0.0017178,2005.0,2005.0
1042,4.0,0.0,NOR,i,148242.0,,male,-99.0,,1.35e-05,2002.0,2002.0
1043,9.0,5.0,NOR,i,158441.0,,male,-99.0,,6.31e-06,2002.0,2002.0
1044,14.0,10.0,NOR,i,156823.0,,male,-99.0,,2.55e-05,2002.0,2002.0
1045,19.0,15.0,NOR,i,138734.0,,male,-99.0,,7.21e-05,2002.0,2002.0
1046,24.0,20.0,NOR,i,139002.0,,male,-99.0,,8.63e-05,2002.0,2002.0
1047,29.0,25.0,NOR,i,156778.0,,male,-99.0,,0.000185,2002.0,2002.0
1048,34.0,30.0,NOR,i,178796.0,,male,-99.0,,0.0002964,2002.0,2002.0
1049,39.0,35.0,NOR,i,175342.0,,male,-99.0,,0.0005874,2002.0,2002.0
1050,44.0,40.0,NOR,i,163602.0,,male,-99.0,,0.0005685,2002.0,2002.0
1051,49.0,45.0,NOR,i,158100.0,,male,-99.0,,0.0009235,2002.0,2002.0
1052,54.0,50.0,NOR,i,153081.0,,male,-99.0,,0.0009537,2002.0,2002.0
1053,59.0,55.0,NOR,i,141720.0,,male,-99.0,,0.0010655,2002.0,2002.0
1054,64.0,60.0,NOR,i,96402.0,,male,-99.0,,0.0012448,2002.0,2002.0
1055,69.0,65.0,NOR,i,77749.0,,male,-99.0,,0.0009775,2002.0,2002.0
1056,74.0,70.0,NOR,i,72911.0,,male,-99.0,,0.0009601,2002.0,2002.0
1057,79.0,75.0,NOR,i,62743.0,,male,-99.0,,0.0011635,2002.0,2002.0
1058,100.0,80.0,NOR,i,68080.0,,male,-99.0,,0.0014395,2002.0,2002.0
1059,9.0,5.0,NOR,i,158205.0,,male,-99.0,,1.26e-05,2003.0,2003.0
1060,14.0,10.0,NOR,i,159617.0,,male,-99.0,,1.25e-05,2003.0,2003.0
1061,19.0,15.0,NOR,i,141542.0,,male,-99.0,,4.24e-05,2003.0,2003.0
1062,24.0,20.0,NOR,i,139355.0,,male,-99.0,,0.000122,2003.0,2003.0
1063,29.0,25.0,NOR,i,151621.0,,male,-99.0,,0.0001055,2003.0,2003.0
1064,34.0,30.0,NOR,i,177358.0,,male,-99.0,,0.0003045,2003.0,2003.0
1065,39.0,35.0,NOR,i,178154.0,,male,-99.0,,0.0004547,2003.0,2003.0
1066,44.0,40.0,NOR,i,164715.0,,male,-99.0,,0.0007164,2003.0,2003.0
1067,49.0,45.0,NOR,i,159087.0,,male,-99.0,,0.0007543,2003.0,2003.0
1068,54.0,50.0,NOR,i,152088.0,,male,-99.0,,0.0009271,2003.0,2003.0
1069,59.0,55.0,NOR,i,148483.0,,male,-99.0,,0.0011921,2003.0,2003.0
1070,64.0,60.0,NOR,i,101109.0,,male,-99.0,,0.0008703,2003.0,2003.0
1071,69.0,65.0,NOR,i,78513.0,,male,-99.0,,0.0010954,2003.0,2003.0
1072,74.0,70.0,NOR,i,72212.0,,male,-99.0,,0.0011632,2003.0,2003.0
1073,79.0,75.0,NOR,i,61607.0,,male,-99.0,,0.0011687,2003.0,2003.0
1074,100.0,80.0,NOR,i,69709.0,,male,-99.0,,0.0011189,2003.0,2003.0
1075,14.0,10.0,NOR,i,160591.0,,male,-99.0,,1.87e-05,2004.0,2004.0
1076,19.0,15.0,NOR,i,145926.0,,male,-99.0,,6.17e-05,2004.0,2004.0
1077,24.0,20.0,NOR,i,139141.0,,male,-99.0,,6.47e-05,2004.0,2004.0
1078,29.0,25.0,NOR,i,147700.0,,male,-99.0,,0.0001219,2004.0,2004.0
1079,34.0,30.0,NOR,i,174313.0,,male,-99.0,,0.0003098,2004.0,2004.0
1080,39.0,35.0,NOR,i,180378.0,,male,-99.0,,0.0004657,2004.0,2004.0
1081,44.0,40.0,NOR,i,166444.0,,male,-99.0,,0.0006248,2004.0,2004.0
1082,49.0,45.0,NOR,i,160419.0,,male,-99.0,,0.0007231,2004.0,2004.0
1083,54.0,50.0,NOR,i,151895.0,,male,-99.0,,0.0010599,2004.0,2004.0
1084,59.0,55.0,NOR,i,151914.0,,male,-99.0,,0.0010137,2004.0,2004.0
1085,64.0,60.0,NOR,i,107740.0,,male,-99.0,,0.0010952,2004.0,2004.0
1086,69.0,65.0,NOR,i,80662.0,,male,-99.0,,0.0009298,2004.0,2004.0
1087,74.0,70.0,NOR,i,71059.0,,male,-99.0,,0.0012666,2004.0,2004.0
1088,79.0,75.0,NOR,i,60791.0,,male,-99.0,,0.0009541,2004.0,2004.0
1089,100.0,80.0,NOR,i,71571.0,,male,-99.0,,0.0014252,2004.0,2004.0
1090,9.0,5.0,NOR,i,157303.0,,male,-99.0,,6.36e-06,2005.0,2005.0
1091,14.0,10.0,NOR,i,160998.0,,male,-99.0,,1.86e-05,2005.0,2005.0
1092,19.0,15.0,NOR,i,150893.0,,male,-99.0,,7.29e-05,2005.0,2005.0
1093,24.0,20.0,NOR,i,139318.0,,male,-99.0,,0.0001364,2005.0,2005.0
1094,29.0,25.0,NOR,i,145397.0,,male,-99.0,,8.25e-05,2005.0,2005.0
1095,34.0,30.0,NOR,i,171158.0,,male,-99.0,,0.0002395,2005.0,2005.0
1096,39.0,35.0,NOR,i,181366.0,,male,-99.0,,0.0004742,2005.0,2005.0
1097,44.0,40.0,NOR,i,169465.0,,male,-99.0,,0.0005547,2005.0,2005.0
1098,49.0,45.0,NOR,i,161612.0,,male,-99.0,,0.0005631,2005.0,2005.0
1099,54.0,50.0,NOR,i,152708.0,,male,-99.0,,0.0010674,2005.0,2005.0
1100,59.0,55.0,NOR,i,152830.0,,male,-99.0,,0.0010404,2005.0,2005.0
1101,64.0,60.0,NOR,i,115679.0,,male,-99.0,,0.0012794,2005.0,2005.0
1102,69.0,65.0,NOR,i,83825.0,,male,-99.0,,0.0012645,2005.0,2005.0
1103,74.0,70.0,NOR,i,69688.0,,male,-99.0,,0.0009184,2005.0,2005.0
1104,79.0,75.0,NOR,i,60437.0,,male,-99.0,,0.0013899,2005.0,2005.0
1105,100.0,80.0,NOR,i,73137.0,,male,-99.0,,0.0014904,2005.0,2005.0
1106,9.0,5.0,PRT,i,272675.0,,male,-99.0,,2.2e-05,2004.0,2004.0
1107,14.0,10.0,PRT,i,285883.0,,male,-99.0,,1.4e-05,2004.0,2004.0
1108,19.0,15.0,PRT,i,310248.0,,male,-99.0,,4.83e-05,2004.0,2004.0
1109,24.0,20.0,PRT,i,373952.0,,male,-99.0,,7.49e-05,2004.0,2004.0
1110,29.0,25.0,PRT,i,419011.0,,male,-99.0,,0.0002888,2004.0,2004.0
1111,34.0,30.0,PRT,i,404851.0,,male,-99.0,,0.0005064,2004.0,2004.0
1112,39.0,35.0,PRT,i,385146.0,,male,-99.0,,0.0007192,2004.0,2004.0
1113,44.0,40.0,PRT,i,380010.0,,male,-99.0,,0.0008026,2004.0,2004.0
1114,49.0,45.0,PRT,i,349452.0,,male,-99.0,,0.0008442,2004.0,2004.0
1115,54.0,50.0,PRT,i,325367.0,,male,-99.0,,0.0006823,2004.0,2004.0
1116,59.0,55.0,PRT,i,292824.0,,male,-99.0,,0.0007035,2004.0,2004.0
1117,64.0,60.0,PRT,i,251783.0,,male,-99.0,,0.0008539,2004.0,2004.0
1118,69.0,65.0,PRT,i,243523.0,,male,-99.0,,0.0010512,2004.0,2004.0
1119,74.0,70.0,PRT,i,209374.0,,male,-99.0,,0.0015284,2004.0,2004.0
1120,79.0,75.0,PRT,i,150073.0,,male,-99.0,,0.0020723,2004.0,2004.0
1121,100.0,80.0,PRT,i,140356.0,,male,-99.0,,0.0028143,2004.0,2004.0
1122,4.0,0.0,PRT,i,281039.0,,male,-99.0,,3.56e-06,2005.0,2005.0
1123,14.0,10.0,PRT,i,282871.0,,male,-99.0,,7.07e-06,2005.0,2005.0
1124,19.0,15.0,PRT,i,303553.0,,male,-99.0,,2.64e-05,2005.0,2005.0
1125,24.0,20.0,PRT,i,363808.0,,male,-99.0,,8.52e-05,2005.0,2005.0
1126,29.0,25.0,PRT,i,413164.0,,male,-99.0,,0.0002904,2005.0,2005.0
1127,34.0,30.0,PRT,i,414387.0,,male,-99.0,,0.0004199,2005.0,2005.0
1128,39.0,35.0,PRT,i,387466.0,,male,-99.0,,0.0006865,2005.0,2005.0
1129,44.0,40.0,PRT,i,385109.0,,male,-99.0,,0.0007401,2005.0,2005.0
1130,49.0,45.0,PRT,i,355779.0,,male,-99.0,,0.0008488,2005.0,2005.0
1131,54.0,50.0,PRT,i,328657.0,,male,-99.0,,0.0008885,2005.0,2005.0
1132,59.0,55.0,PRT,i,299527.0,,male,-99.0,,0.0007145,2005.0,2005.0
1133,64.0,60.0,PRT,i,256434.0,,male,-99.0,,0.0007565,2005.0,2005.0
1134,69.0,65.0,PRT,i,242266.0,,male,-99.0,,0.0010154,2005.0,2005.0
1135,74.0,70.0,PRT,i,212561.0,,male,-99.0,,0.0014161,2005.0,2005.0
1136,79.0,75.0,PRT,i,152604.0,,male,-99.0,,0.0023722,2005.0,2005.0
1137,100.0,80.0,PRT,i,145384.0,,male,-99.0,,0.0026826,2005.0,2005.0
1138,14.0,10.0,europe_western,m_all,,,male,-99.0,,0.0002461,1990.0,1990.0
1139,0.0,0.0,europe_western,m_all,,,male,-99.0,,0.008814,1990.0,1990.0
1140,4.0,1.0,europe_western,m_all,,,male,-99.0,,0.0004388,1990.0,1990.0
1141,9.0,5.0,europe_western,m_all,,,male,-99.0,,0.0002318,1990.0,1990.0
1142,19.0,15.0,europe_western,m_all,,,male,-99.0,,0.0008273,1990.0,1990.0
1143,24.0,20.0,europe_western,m_all,,,male,-99.0,,0.0012061,1990.0,1990.0
1144,29.0,25.0,europe_western,m_all,,,male,-99.0,,0.0012871,1990.0,1990.0
1145,34.0,30.0,europe_western,m_all,,,male,-99.0,,0.0014651,1990.0,1990.0
1146,39.0,35.0,europe_western,m_all,,,male,-99.0,,0.0018316,1990.0,1990.0
1147,44.0,40.0,europe_western,m_all,,,male,-99.0,,0.0026048,1990.0,1990.0
1148,49.0,45.0,europe_western,m_all,,,male,-99.0,,0.0041525,1990.0,1990.0
1149,54.0,50.0,europe_western,m_all,,,male,-99.0,,0.0066943,1990.0,1990.0
1150,59.0,55.0,europe_western,m_all,,,male,-99.0,,0.011057,1990.0,1990.0
1151,64.0,60.0,europe_western,m_all,,,male,-99.0,,0.0177241,1990.0,1990.0
1152,69.0,65.0,europe_western,m_all,,,male,-99.0,,0.0281515,1990.0,1990.0
1153,74.0,70.0,europe_western,m_all,,,male,-99.0,,0.0439646,1990.0,1990.0
1154,79.0,75.0,europe_western,m_all,,,male,-99.0,,0.0713805,1990.0,1990.0
1155,84.0,80.0,europe_western,m_all,,,male,-99.0,,0.1166604,1990.0,1990.0
1156,89.0,85.0,europe_western,m_all,,,male,-99.0,,0.1814522,1990.0,1990.0
1157,94.0,90.0,europe_western,m_all,,,male,-99.0,,0.27441,1990.0,1990.0
1158,99.0,95.0,europe_western,m_all,,,male,-99.0,,0.3883617,1990.0,1990.0
1159,101.0,100.0,europe_western,m_all,,,male,-99.0,,0.5263829,1990.0,1990.0
1160,0.0,0.0,europe_western,m_all,,,male,-99.0,,0.0044268,2005.0,2005.0
1161,4.0,1.0,europe_western,m_all,,,male,-99.0,,0.0002258,2005.0,2005.0
1162,9.0,5.0,europe_western,m_all,,,male,-99.0,,0.0001156,2005.0,2005.0
1163,14.0,10.0,europe_western,m_all,,,male,-99.0,,0.0001417,2005.0,2005.0
1164,19.0,15.0,europe_western,m_all,,,male,-99.0,,0.0004983,2005.0,2005.0
1165,24.0,20.0,europe_western,m_all,,,male,-99.0,,0.0007612,2005.0,2005.0
1166,29.0,25.0,europe_western,m_all,,,male,-99.0,,0.0007823,2005.0,2005.0
1167,34.0,30.0,europe_western,m_all,,,male,-99.0,,0.0009215,2005.0,2005.0
1168,39.0,35.0,europe_western,m_all,,,male,-99.0,,0.0012677,2005.0,2005.0
1169,44.0,40.0,europe_western,m_all,,,male,-99.0,,0.0019776,2005.0,2005.0
1170,49.0,45.0,europe_western,m_all,,,male,-99.0,,0.0032333,2005.0,2005.0
1171,54.0,50.0,europe_western,m_all,,,male,-99.0,,0.0050881,2005.0,2005.0
1172,59.0,55.0,europe_western,m_all,,,male,-99.0,,0.0076868,2005.0,2005.0
1173,64.0,60.0,europe_western,m_all,,,male,-99.0,,0.0118598,2005.0,2005.0
1174,69.0,65.0,europe_western,m_all,,,male,-99.0,,0.0187722,2005.0,2005.0
1175,74.0,70.0,europe_western,m_all,,,male,-99.0,,0.030779,2005.0,2005.0
1176,79.0,75.0,europe_western,m_all,,,male,-99.0,,0.0515803,2005.0,2005.0
1177,84.0,80.0,europe_western,m_all,,,male,-99.0,,0.0881659,2005.0,2005.0
1178,89.0,85.0,europe_western,m_all,,,male,-99.0,,0.1495714,2005.0,2005.0
1179,94.0,90.0,europe_western,m_all,,,male,-99.0,,0.2430525,2005.0,2005.0
1180,99.0,95.0,europe_western,m_all,,,male,-99.0,,0.3613246,2005.0,2005.0
1181,101.0,100.0,europe_western,m_all,,,male,-99.0,,0.5099537,2005.0,2005.0
